"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.95465022302277,0.0534374313148164,1,0.431154764586841,0.556541072041271,12360.9031765281,0.0403188871131951,933404.20938671,1893989164,0.869210984314891,-0.896053182588802
