"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.92564904428716,0.0544475171634093,3,0.627745253306973,0.724982987059758,7017.60285489108,0.0655944834589061,303263.828149096,2072126460,0.929123465158591,-0.823204650258768
