"x","y","z"
1,1,676.310371849265
1,2,586.24871936423
1,3,546.755611929165
1,4,2093.45873019571
1,5,13697.5983147076
1,6,107195.742004608
1,7,15117.8370845427
1,8,4842.40434033526
1,9,1901.48654186574
1,10,832.488376071605
1,11,516.60173126087
1,12,484.363343794885
1,13,479.803630496096
1,14,494.25367563933
1,15,410.924491607146
1,16,358.208293302884
1,17,448.182269994789
1,18,642.998612971884
1,19,608.438859622787
1,20,483.741103667285
2,1,870.115759188722
2,2,590.029020965645
2,3,602.900688072476
2,4,1951.90141723336
2,5,10707.2147622294
2,6,12755.6272760155
2,7,12015.5438008931
2,8,4207.61992374221
2,9,1677.70625100477
2,10,783.100217780843
2,11,540.576694386739
2,12,508.97004227036
2,13,500.295905109155
2,14,522.284754878754
2,15,483.893546313202
2,16,454.590162994052
2,17,471.527601758041
2,18,551.542602877528
2,19,592.439994236751
2,20,539.688390239388
3,1,712.416589553041
3,2,562.482590207317
3,3,573.6550057684
3,4,1209.3356484055
3,5,2130.35045746911
3,6,2895.39501748364
3,7,2774.57163126471
3,8,2031.49728665015
3,9,1134.04373894217
3,10,639.975476967181
3,11,497.922913169601
3,12,473.042179318261
3,13,479.517446165244
3,14,522.1936136913
3,15,639.302443950414
3,16,589.082108912371
3,17,557.014005307146
3,18,540.523834817584
3,19,560.191937568889
3,20,575.933882916806
4,1,602.030973286374
4,2,631.667654424075
4,3,588.316279244797
4,4,658.133546316964
4,5,718.304400857399
4,6,889.333603248425
4,7,928.623350248941
4,8,829.647848799203
4,9,616.943656368915
4,10,490.748502754989
4,11,466.08152252525
4,12,410.323320037722
4,13,417.129536918713
4,14,504.434615340566
4,15,677.159254125495
4,16,778.709764116358
4,17,714.39030202723
4,18,629.877795412627
4,19,586.81237985995
4,20,569.588434006112
5,1,1283.91771769569
5,2,1151.89712649239
5,3,699.222257236661
5,4,503.718718934913
5,5,458.17824581345
5,6,467.955714508003
5,7,482.088871621145
5,8,458.028357781779
5,9,411.785995416759
5,10,394.131489422347
5,11,365.418920672719
5,12,373.021294256802
5,13,381.774457351942
5,14,452.813594375234
5,15,612.055367006478
5,16,832.430381720511
5,17,831.570039729355
5,18,861.972785899366
5,19,718.893465163485
5,20,581.535813461788
6,1,3826.21463189508
6,2,1333.13109276522
6,3,715.732544366509
6,4,469.642828461999
6,5,419.67639415885
6,6,396.148843691456
6,7,386.520047054516
6,8,381.345229347955
6,9,392.922055477137
6,10,355.649368502883
6,11,333.8989799076
6,12,334.143172392691
6,13,373.257919101195
6,14,425.292571706053
6,15,507.04115319775
6,16,666.911286326102
6,17,1076.88367462973
6,18,1192.3960463734
6,19,1049.37919029356
6,20,645.915550958955
7,1,1600.0197435691
7,2,1301.67775518907
7,3,680.928281248485
7,4,483.434146370318
7,5,430.09927446349
7,6,438.479364208747
7,7,426.37852309146
7,8,475.250795261245
7,9,454.188779592813
7,10,405.386456869023
7,11,348.175509640101
7,12,346.529030265008
7,13,404.369231633724
7,14,448.704356989428
7,15,481.718187551704
7,16,611.552350253353
7,17,1020.69755123603
7,18,2027.96905061585
7,19,1050.84606014973
7,20,652.601103040783
8,1,975.631718119414
8,2,818.57690926373
8,3,653.697654607668
8,4,544.048780367357
8,5,502.577305997102
8,6,494.99748560045
8,7,490.197246402203
8,8,546.331450663157
8,9,593.050215955737
8,10,450.561304888529
8,11,384.127105837333
8,12,379.30741957945
8,13,467.140466134605
8,14,538.711660361213
8,15,549.13000137404
8,16,575.929388978718
8,17,863.364696114209
8,18,944.732080485701
8,19,875.37499791018
8,20,570.940682514213
9,1,655.532228335757
9,2,686.266749683875
9,3,665.571441349326
9,4,568.47615575905
9,5,566.565479179953
9,6,526.511752883585
9,7,553.411102709544
9,8,567.299564621563
9,9,567.331510873867
9,10,496.732224360814
9,11,420.508477849978
9,12,410.224422187057
9,13,492.96789730141
9,14,627.306997114308
9,15,613.734954803852
9,16,610.376901614479
9,17,575.407087592502
9,18,557.493981111959
9,19,511.739524850429
9,20,567.341621278577
10,1,485.771096159807
10,2,564.572482537161
10,3,587.284491183685
10,4,509.488311165028
10,5,469.830002902252
10,6,554.6365348775
10,7,552.065548163801
10,8,604.90120110142
10,9,601.604673172428
10,10,535.726259553711
10,11,425.68969906813
10,12,451.565585193369
10,13,500.934497576546
10,14,554.121914502413
10,15,613.021168083722
10,16,666.16974994277
10,17,511.167124638865
10,18,396.215903791221
10,19,397.205276158363
10,20,357.830738052679
11,1,396.70774207141
11,2,434.501760022973
11,3,423.511293762014
11,4,400.568210886075
11,5,399.469061115645
11,6,429.459363614313
11,7,526.458983955534
11,8,569.972249854795
11,9,620.323840163742
11,10,484.672633521357
11,11,428.524932474726
11,12,441.355348320617
11,13,469.97401044418
11,14,466.22133669628
11,15,516.15950674443
11,16,539.304573861481
11,17,433.177055666705
11,18,346.199440814641
11,19,319.838029019533
