"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.97467529751084,0.0756776344233077,1,0.674855313686757,0.66713736140778,23920.395369524,0.0205776915336814,951219.980636776,1734077147,0.869193975482361,-0.651367139932005
