"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.77116658550866,0.0150760253613763,2,0.539351168353648,0.614853145416174,10780.4135724267,0.0210790217274847,666835.671089458,-2108325651,0.940863372019127,-0.856351819348642
