"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.8998212609499,0.0186052044125238,3,0.723828154280249,0.687655771000593,16297.1821751384,0.0227951544923471,576673.105119528,-164618087,0.87348846034227,-0.661362404461906
