"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.97267670005757,0.0613131321037064,2,0.686593008327235,0.686311901432642,4940.64059155346,0.0224116368636598,140692.777625819,-1501593924,0.947937031769403,-0.799257924833451
