"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.76610482667968,0.165802903908473,1,0.72946531297432,0.769251893506979,2224.55030087049,0.065416803639552,90384.1247307934,-1943882336,0.957327804679961,-0.810697196384906
