"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.50892187063803,0.0171058178040799,1,0.858049685451468,0.825303664496088,5436.43563394433,0.0259211407265065,615252.005696464,-808268672,0.973552443887962,-0.753478807039919
