"x","y","z"
1,1,675.943984304389
1,2,1154.27783844194
1,3,925.243268185519
1,4,1896.73400237476
1,5,4087.18369553409
1,6,2088.06382317297
1,7,1223.19342848136
1,8,878.538623888013
1,9,633.943463069787
1,10,655.397190596291
1,11,640.734956966006
1,12,856.730645143588
1,13,1240.81671860569
1,14,853.169643162202
1,15,859.447672741027
1,16,808.784591266292
1,17,959.741853997015
1,18,1750.19520790565
1,19,2528.22942287343
1,20,2201.31740645479
2,1,1096.86907065192
2,2,1125.6418112727
2,3,976.065815275087
2,4,1217.55353422997
2,5,1655.74802376326
2,6,1794.62472669029
2,7,1292.29841142398
2,8,975.748367234991
2,9,686.642367606591
2,10,600.280346302144
2,11,685.423493941139
2,12,811.172025122263
2,13,1039.78049366204
2,14,1557.105400063
2,15,1426.56623105401
2,16,1884.56735019002
2,17,1137.95373229989
2,18,1575.441830345
2,19,3639.63067136317
2,20,3506.37642138583
3,1,955.693704445604
3,2,880.53549594537
3,3,1064.09871113469
3,4,820.514527829375
3,5,998.618032293887
3,6,1979.04697619912
3,7,1284.34185288861
3,8,698.239597334146
3,9,630.380131630042
3,10,707.266537684504
3,11,771.756282041583
3,12,866.154694690941
3,13,1191.98832730332
3,14,2110.06505617943
3,15,4070.37396846451
3,16,1929.1790515696
3,17,1530.96884609686
3,18,1261.35431075052
3,19,3281.67969106773
3,20,42079.4377276568
4,1,857.246565520015
4,2,976.218612048064
4,3,839.199483214214
4,4,750.455996906669
4,5,795.705761380962
4,6,863.335295897261
4,7,858.194267826018
4,8,669.192767759948
4,9,583.607554368165
4,10,668.974483564856
4,11,791.526749117111
4,12,1624.01706726579
4,13,1504.43045111588
4,14,2482.1492987481
4,15,2634.90489443665
4,16,1993.28581145454
4,17,1077.71874352651
4,18,1145.59572555187
4,19,3072.14628403707
4,20,3283.1011274749
5,1,1420.33727169633
5,2,929.294052842036
5,3,1052.75414960393
5,4,865.777145017541
5,5,669.61639452878
5,6,717.84220666992
5,7,752.425603132676
5,8,759.430508635037
5,9,808.011172255939
5,10,713.492091465963
5,11,902.170158017199
5,12,1184.43079494669
5,13,1334.2538567581
5,14,2518.74778300176
5,15,2500.00768924474
5,16,1425.25942266548
5,17,927.410742240784
5,18,913.299311813531
5,19,1289.54329095185
5,20,1162.49328763376
6,1,967.266187164411
6,2,1419.77993519628
6,3,1116.46547666183
6,4,899.54644199853
6,5,885.403897875005
6,6,713.504119534832
6,7,805.096808505864
6,8,845.394731087196
6,9,774.048981729933
6,10,1041.65071553227
6,11,934.116980619391
6,12,944.308496982679
6,13,1312.25913524685
6,14,1140.39355054739
6,15,1292.04725645624
6,16,1098.01702866785
6,17,826.203596627137
6,18,804.664060410621
6,19,979.458570614806
6,20,1085.29105751089
7,1,814.995268483458
7,2,1555.77799423436
7,3,1425.63871637974
7,4,964.615688200296
7,5,741.789902066389
7,6,813.851656021173
7,7,783.155684745486
7,8,758.512484591991
