"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.8532059657005,0.107966149200756,1,0.768022694529943,0.755022893549705,12905.6414296403,0.0491648700844201,714917.830168926,2053394351,0.932069981647226,-0.779089221272445
