"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.62398752405657,0.0189710136222043,2,0.782995895699714,0.78852791381514,8469.07668411051,0.0503162222920351,754691.507185136,1886718902,0.905139715539433,-0.687305060812565
