"X","Y","Z"
0.5,0.5,2222.98367315727
0.5,1.5,2083.02239058258
0.5,2.5,1951.65502820346
0.5,3.5,1828.41700455412
0.5,4.5,1712.87347437065
0.5,5.5,1604.61442010724
0.5,6.5,1503.24913973076
0.5,7.5,1408.40085050076
0.5,8.5,1319.70223857896
0.5,9.5,1236.79267426299
0.5,10.5,1159.31746051707
0.5,11.5,1086.92899563732
0.5,12.5,1019.28929678396
0.5,13.5,956.073108413906
0.5,14.5,896.970852557033
0.5,15.5,841.690893900235
0.5,16.5,789.960868111464
0.5,17.5,741.528053377754
0.5,18.5,696.158902690731
1.5,0.5,2206.77648806796
1.5,1.5,2068.16765917449
1.5,2.5,1937.9102081102
1.5,3.5,1815.59890584753
1.5,4.5,1700.84931537154
1.5,5.5,1593.29437827052
1.5,6.5,1492.57902208147
1.5,7.5,1398.35412229345
1.5,8.5,1310.27135846007
1.5,9.5,1227.98033852063
1.5,10.5,1151.12872940299
1.5,11.5,1079.36522200192
1.5,12.5,1012.34436653721
1.5,13.5,949.731963173073
1.5,14.5,891.209837592011
1.5,15.5,836.479280983584
1.5,16.5,785.262927086355
1.5,17.5,737.305197757906
1.5,18.5,692.371621188698
2.5,0.5,2180.29722067452
2.5,1.5,2044.20713924234
2.5,2.5,1916.04413238184
2.5,3.5,1795.49670163445
2.5,4.5,1682.26003415044
2.5,5.5,1576.03525392205
2.5,6.5,1476.52441052585
2.5,7.5,1383.42341655652
2.5,8.5,1296.41566927811
2.5,9.5,1215.16894392197
2.5,10.5,1139.33700642078
2.5,11.5,1068.56564086977
2.5,12.5,1002.50129846615
2.5,13.5,940.80004592514
2.5,14.5,883.134949722731
2.5,15.5,829.200973663906
2.5,16.5,778.717337162795
2.5,17.5,731.427799073129
2.5,18.5,687.099494553443
3.5,0.5,2144.21148363779
3.5,1.5,2011.66300795966
3.5,2.5,1886.46540182467
3.5,3.5,1768.42661341802
3.5,4.5,1657.3456946897
3.5,5.5,1553.01500678561
3.5,6.5,1455.21487054772
3.5,7.5,1363.70385699303
3.5,8.5,1278.20938210004
3.5,9.5,1198.42347690815
3.5,10.5,1124.00657602201
3.5,11.5,1054.59864813459
3.5,12.5,989.834088534678
3.5,13.5,929.356095137957
3.5,14.5,872.827563889136
3.5,15.5,819.937514090592
3.5,16.5,770.403534913939
3.5,17.5,723.971382973919
3.5,18.5,680.412872631619
4.5,0.5,2099.41570520503
4.5,1.5,1971.2503681029
4.5,2.5,1849.7437168928
4.5,3.5,1734.83828710916
4.5,4.5,1626.45511090083
4.5,5.5,1524.49860068815
4.5,6.5,1428.84910189354
4.5,7.5,1339.34700500669
4.5,8.5,1255.77621492561
4.5,9.5,1177.85644934537
4.5,10.5,1105.25021986783
4.5,11.5,1037.58282358078
4.5,12.5,974.467710119337
4.5,13.5,915.529048145433
4.5,14.5,860.416947612763
4.5,15.5,808.814898420589
4.5,16.5,760.441296829998
4.5,17.5,715.047402257903
4.5,18.5,672.413586308682
5.5,0.5,2046.97663464044
5.5,1.5,1923.83663451736
5.5,2.5,1806.58332367346
5.5,3.5,1695.29765097818
5.5,4.5,1590.0341042417
5.5,5.5,1490.82851352355
5.5,6.5,1397.6861926571
5.5,7.5,1310.55346353763
5.5,8.5,1229.28534692813
5.5,9.5,1153.62891913727
5.5,10.5,1083.23546320266
5.5,11.5,1017.69706160021
5.5,12.5,956.590225012582
5.5,13.5,899.51052449491
5.5,14.5,846.092131181564
5.5,15.5,796.014385344949
5.5,16.5,749.000355389753
5.5,17.5,704.811667656576
5.5,18.5,663.242243455919
6.5,0.5,1988.0693481224
6.5,1.5,1870.39986316077
6.5,2.5,1757.7969972088
6.5,3.5,1650.47212984914
6.5,4.5,1548.61706636491
6.5,5.5,1452.41784795725
6.5,6.5,1362.03762586528
6.5,7.5,1277.5651875286
6.5,8.5,1198.94843376535
6.5,9.5,1125.95569844056
6.5,10.5,1058.19780446342
6.5,11.5,995.19879956275
6.5,12.5,936.4725995239
6.5,13.5,881.573978624764
6.5,14.5,830.119439763307
6.5,15.5,781.788226887273
6.5,16.5,736.314423123345
6.5,17.5,693.476769501705
