"X","Y","Z"
0,0,374.402557940194
0,1,404.779260140392
0,2,444.018806819392
0,3,494.359839179481
0,4,558.434486979705
0,5,639.20791718727
0,6,739.781935087751
0,7,862.946365498113
0,8,1010.29133855985
0,9,1180.62006892556
0,10,1367.42718234678
0,11,1555.65582067592
0,12,1719.45595820112
0,13,1825.30185482449
0,14,1844.77640958815
0,15,1771.52327949574
0,16,1625.71208039793
0,17,1440.70101123711
0,18,1246.74442784177
1,0,385.90048737252
1,1,419.570201999242
1,2,463.445957741264
1,3,520.325683078415
1,4,593.638821801144
1,5,687.483412525385
1,6,806.555021866636
1,7,955.834865040546
1,8,1139.77834125232
1,9,1360.52100191112
1,10,1614.29417673591
1,11,1885.11857994689
1,12,2136.4796949457
1,13,2309.000932484
1,14,2342.79346005932
1,15,2223.28410431116
1,16,1995.22648183617
1,17,1723.08581106931
1,18,1454.45177433134
2,0,395.825944598702
2,1,432.245259861973
2,2,480.04402330824
2,3,542.542749594594
2,4,623.943313402817
2,5,729.494285556631
2,6,865.615680286185
2,7,1039.87894804661
2,8,1260.59909469485
2,9,1535.47324580133
2,10,1867.95116379142
2,11,2248.42454644966
2,12,2635.32380885465
2,13,2928.76422759398
2,14,2991.06137071819
2,15,2782.9895312611
2,16,2417.82972991786
2,17,2022.12370545093
2,18,1661.1510658242
3,0,403.717189262059
3,1,442.109010669879
3,2,492.755999049372
3,3,559.388490897837
3,4,646.830871669742
3,5,761.292737121333
3,6,910.705756238442
3,7,1105.07021409601
3,8,1356.69397821919
3,9,1679.9771481518
3,10,2089.69835616094
3,11,2594.41905371187
3,12,3173.08637974555
3,13,3697.14712720557
3,14,3826.85358825998
3,15,3427.51662225762
3,16,2841.49015031143
3,17,2292.6927427681
3,18,1835.7520351915
4,0,409.222955522364
4,1,448.62533620804
4,2,500.753502982235
4,3,569.564937702507
4,4,660.234947206041
4,5,779.527170618068
4,6,936.271762266897
4,7,1141.97586927596
4,8,1411.5852113127
4,9,1764.38091151146
4,10,2224.84892430076
4,11,2822.6950643185
4,12,3587.28346143794
4,13,4494.47960022143
4,14,4828.90957931259
4,15,3983.98346116302
4,16,3137.3768727587
4,17,2462.45597155187
4,18,1939.20407178498
5,0,412.151566730357
5,1,451.499752281759
5,2,503.577386109707
5,3,572.344016067025
5,4,662.978023087914
5,5,782.247806670044
5,6,938.991197342887
5,7,1144.72828841553
5,8,1414.42784890924
5,9,1767.41502509832
5,10,2228.26841031639
5,11,2826.91846275645
5,12,3593.40683911359
5,13,4506.36569621454
5,14,4845.9812982821
5,15,3991.74173454086
5,16,3142.00382173771
5,17,2465.81458612121
5,18,1941.92291529537
6,0,412.499107429747
6,1,450.72741034696
6,2,501.221372062588
6,3,567.717168955666
