"x","y","z"
1,1,1510.08328758394
1,2,2186.45238295817
1,3,4172.44378947122
1,4,20038.767446815
1,5,19745.5421314511
1,6,17080.5068454618
1,7,2930.72270182023
1,8,1445.47016722457
1,9,1209.81191050638
1,10,1755.2390143483
1,11,2815.29649287857
1,12,1624.54603311162
1,13,1828.570366546
1,14,2495.25045042478
1,15,5354.12789267045
1,16,1960.69318772025
1,17,1672.68642714575
1,18,1197.45170612611
1,19,866.063570873597
1,20,742.838235103962
2,1,1490.46331611004
2,2,1671.63071875466
2,3,4094.72768298915
2,4,17204.4361852688
2,5,171611.183646564
2,6,16002.1554649736
2,7,3661.69511668426
2,8,1680.35151804459
2,9,1493.19938790925
2,10,1624.18254394281
2,11,1801.79552141562
2,12,1726.11138252642
2,13,1770.56411553555
2,14,2247.06722507725
2,15,2017.54191173346
2,16,1954.83145057321
2,17,1416.25551943137
2,18,1289.11975113497
2,19,1110.34992481055
2,20,878.683064636924
3,1,1162.28374792453
3,2,1613.91576774334
3,3,2887.63556961907
3,4,14431.0513468043
3,5,16147.979437131
3,6,14502.2797655507
3,7,3008.46920702537
3,8,2243.62357322438
3,9,1461.66170533262
3,10,1401.26490213147
3,11,1523.66194327249
3,12,1526.10251347533
3,13,1501.12525634921
3,14,1414.08995657762
3,15,1352.23591002289
3,16,1297.77769218375
3,17,1439.84402472244
3,18,1571.08665437919
3,19,1244.37407160219
3,20,1134.79129657441
4,1,1731.247106277
4,2,1504.35413589902
4,3,2079.82532698379
4,4,2732.91800786637
4,5,3242.68785115377
4,6,2794.29848956734
4,7,2176.84029492265
4,8,1632.57820364108
4,9,1390.21106754579
4,10,1288.22557104785
4,11,1391.10478189397
4,12,1352.39379247071
4,13,1345.72412798092
4,14,1210.35688639697
4,15,1170.79379379943
4,16,1217.90579298835
4,17,1439.71775980941
4,18,1610.55321075171
4,19,1533.92796619249
4,20,1392.82644369075
5,1,1993.22203555721
5,2,1705.57849554793
5,3,1435.36106327688
5,4,1285.65591574069
5,5,1325.35729763364
5,6,1322.47968729117
5,7,1311.7995608045
5,8,1280.25530339966
5,9,1380.02605212663
5,10,1369.96488578825
5,11,1306.39522277656
5,12,1224.43796440729
5,13,1111.23833946465
5,14,1157.38336206649
5,15,1242.30906519054
5,16,1150.58113887172
5,17,1219.34206551059
5,18,1473.65477453107
5,19,2264.54970112682
5,20,2353.40138890547
