"x","y","z"
1,1,1287.74114203177
1,2,821.90649945557
1,3,871.136282518444
1,4,864.98183639538
1,5,446.419111714922
1,6,330.50941476141
1,7,440.406943610631
1,8,580.329774553124
1,9,803.889658621368
1,10,785.715192375662
1,11,849.206417870293
1,12,1066.95214310461
1,13,1314.99705206786
1,14,2661.5433498321
1,15,1247.88453835624
1,16,537.629735985447
1,17,998.205962293593
1,18,688.56353363152
1,19,797.634937534759
1,20,931.305586478119
2,1,568.156561657441
2,2,858.147654323403
2,3,1842.40032648314
2,4,985.641982225094
2,5,629.916698377486
2,6,350.350856359928
2,7,514.477693263406
2,8,785.889064259456
2,9,1764.6998787017
2,10,1884.45973455879
2,11,2384.53440712434
2,12,1175.71487600889
2,13,1145.6163757602
2,14,1337.30360075965
2,15,868.916646161917
2,16,523.44905478454
2,17,491.513582738111
2,18,688.088656581016
2,19,528.137800629953
2,20,365.116536546434
3,1,674.574309327944
3,2,846.911084301434
3,3,1153.50510051239
3,4,772.563699082745
3,5,460.657438693198
3,6,461.2547132959
3,7,427.88271869687
3,8,699.856152967858
3,9,1937.02995761444
3,10,8291.6531286107
3,11,2311.04848768318
3,12,1742.34689331753
3,13,1960.37274367214
3,14,1515.3770986555
3,15,999.635073706417
3,16,427.950880301195
3,17,367.7687338242
3,18,480.833399032724
3,19,366.118533111739
3,20,292.472168085304
4,1,413.823841398967
4,2,694.149159149761
4,3,824.612912467714
4,4,657.978626372865
4,5,660.875079306533
4,6,653.688420240721
4,7,854.309442244961
4,8,702.929058793358
4,9,1510.52104418232
4,10,1975.37881980941
4,11,2442.08968312338
4,12,11310.6492649548
4,13,12302.5168010366
4,14,11428.1821028789
4,15,1456.48692832618
4,16,516.134915319089
4,17,391.77957278137
4,18,405.48777128049
4,19,458.769790200363
4,20,405.43301799852
5,1,553.815026279072
5,2,654.373853409324
5,3,583.691796555747
5,4,736.975743395132
5,5,1454.7431464701
5,6,1503.8718251909
5,7,1659.15090952309
5,8,1461.63896748381
5,9,867.964601995739
5,10,998.841007245601
5,11,2167.79625889591
5,12,12289.0901816206
5,13,165192.815892132
5,14,12682.6772740425
5,15,2291.09782751107
5,16,602.814335132166
5,17,633.059709188059
5,18,543.904564786456
5,19,570.373060333276
5,20,840.836573635937
6,1,892.860468417973
6,2,608.827746546192
6,3,951.387911260985
6,4,895.196094768368
6,5,946.837947506736
6,6,1845.16842727746
6,7,7099.72236379203
6,8,1767.77577532123
6,9,928.008421650354
6,10,1009.43001001551
6,11,1911.33207386991
6,12,11312.9814985662
6,13,12703.3760916354
6,14,11598.1577860119
6,15,1688.86182513473
6,16,746.351954649126
6,17,625.824174480302
6,18,632.740008378412
6,19,761.677543880531
6,20,585.877193978716
7,1,702.406929229386
7,2,740.806302850162
7,3,805.582157583018
7,4,626.217968830445
7,5,721.22799940429
7,6,1767.54558705873
7,7,2400.86138694421
7,8,2203.91629404309
7,9,1426.30686478733
7,10,1024.936997353
7,11,1140.43608069652
7,12,1902.60244112993
7,13,1984.81007664499
7,14,1616.27180927338
7,15,1149.26715343476
7,16,709.157816448384
7,17,559.649883391687
7,18,827.087454032274
7,19,631.971107948238
7,20,441.921172419034
8,1,626.132434256856
8,2,1006.66395112008
8,3,1044.22744389757
8,4,588.593297769223
8,5,649.684401680255
8,6,1205.64787681454
8,7,1579.09492461413
8,8,4008.46444404499
8,9,1154.23919131879
8,10,709.567852461652
8,11,561.429832016878
8,12,588.69093345094
8,13,713.53798123213
8,14,564.363667953466
8,15,498.969300610913
8,16,507.129805932202
8,17,616.914334575091
8,18,580.180824624161
8,19,677.71344245647
8,20,561.47587423262
9,1,1110.54495354758
9,2,822.410341556044
9,3,720.774087885299
9,4,636.235590859485
9,5,933.947385010336
9,6,1057.5742150528
9,7,1360.4376208475
9,8,1071.43454058186
9,9,969.154737098917
9,10,432.905764512037
9,11,350.56102775355
9,12,386.805937594243
9,13,607.530512700761
9,14,512.411159198599
9,15,562.149990541619
9,16,462.936083451569
9,17,410.88627151505
9,18,405.528967370659
9,19,431.325606145947
9,20,611.921018764694
10,1,638.793732739898
10,2,724.387775321072
10,3,652.127864363863
10,4,724.362766349456
10,5,1282.1075193304
10,6,2811.52251377776
10,7,1236.70621374608
10,8,670.337244688443
10,9,457.273639832998
10,10,375.896402749733
10,11,343.801763311033
10,12,361.583019385508
10,13,633.143042359157
10,14,848.743402504262
10,15,850.944740425144
10,16,566.533602086759
10,17,364.720186378333
10,18,377.136924891554
10,19,333.442760451108
10,20,312.47733762079
11,1,862.264905763334
11,2,690.503404861151
11,3,1214.12531982679
11,4,977.168759975387
11,5,1561.07851434802
11,6,3205.75593855242
11,7,1157.59884079958
11,8,766.18379311536
11,9,500.675837553551
11,10,397.047774216493
11,11,453.940615386672
11,12,498.323153140071
11,13,674.961681646484
11,14,1632.69176675794
11,15,1613.4664787355
11,16,883.664353730418
11,17,393.865895449866
11,18,352.874145229333
11,19,326.275842373669
11,20,359.1830359445
