"X","Y","Z"
0,0,1691.01571656009
0,1,1686.10629163556
0,2,1677.55585625423
0,3,1665.4965845072
0,4,1650.10824826702
0,5,1631.61032017119
0,6,1610.25293575296
0,7,1586.30748518456
0,8,1560.05751127354
0,9,1531.7904350499
0,10,1501.7904504198
0,11,1470.33275662755
0,12,1437.67915292304
0,13,1404.07491382409
0,14,1369.74679639164
0,15,1334.9019977536
0,16,1299.72787372608
0,17,1264.3922394444
0,18,1229.04409315717
1,0,1625.35519106362
1,1,1620.87600692175
1,2,1613.07521656094
1,3,1602.06386040054
1,4,1587.99359415326
1,5,1571.05059746954
1,6,1551.44850433509
1,7,1529.42091673012
1,8,1505.21401275904
1,9,1479.07966378378
1,10,1451.26935490601
1,11,1422.02908069055
1,12,1391.59527919055
1,13,1360.19178129545
1,14,1328.02769218926
1,15,1295.29608576374
1,16,1262.1733770253
1,17,1228.81923670547
1,18,1195.37692140748
2,0,1562.24101737222
2,1,1558.14244442737
2,2,1551.00622231645
2,3,1540.92626049744
2,4,1528.03130724161
2,5,1512.48019658612
2,6,1494.45626770524
2,7,1474.16136902904
2,8,1451.80983419442
2,9,1427.62275708076
2,10,1401.82281300935
2,11,1374.62978684121
2,12,1346.25688771852
2,13,1316.90786218153
2,14,1286.77486599536
2,15,1256.03702061257
2,16,1224.85956095061
2,17,1193.39347409323
2,18,1161.77553033037
3,0,1501.57492270816
3,1,1497.814752719
3,2,1491.27039273883
3,3,1482.02174382386
3,4,1470.17873912863
3,5,1455.87759492411
3,6,1439.27636682197
3,7,1420.55011627095
3,8,1399.88598144674
3,9,1377.47841002131
3,10,1353.52475791806
3,11,1328.22139747573
3,12,1301.76041868242
3,13,1274.32695430309
3,14,1246.09711728679
3,15,1217.23650801237
3,16,1187.89922921084
3,17,1158.22733621956
3,18,1128.35064752082
4,0,1443.26220464898
4,1,1439.80431065324
4,2,1433.78928545645
4,3,1425.2854872563
4,4,1414.38728244875
4,5,1401.21205907783
4,6,1385.89665916572
4,7,1368.59345735404
4,8,1349.46631032436
4,9,1328.68657943195
4,10,1306.42939354088
4,11,1282.87027648836
4,12,1258.18221974864
4,13,1232.53324029187
4,14,1206.08442935019
4,15,1178.98847127999
4,16,1151.38859314465
4,17,1123.41789434486
4,18,1095.19900039043
5,0,1387.21168565419
5,1,1384.02495950839
5,2,1378.48518213848
5,3,1370.6511363471
5,4,1360.60422435028
5,5,1348.4460670422
5,6,1334.29561773225
5,7,1318.28596124438
5,8,1300.56097056557
5,9,1281.27198035757
5,10,1260.57461320022
5,11,1238.62586462708
5,12,1215.58152093832
5,13,1191.59395285968
5,14,1166.81030082835
5,15,1141.37104546518
5,16,1115.40894016564
5,17,1089.04827153264
5,18,1062.40440694441
6,0,1333.33564301398
6,1,1330.39314431773
6,2,1325.28157547832
6,3,1318.05172825632
6,4,1308.77414341035
6,5,1297.5371651935
6,6,1284.4445898408
6,7,1269.61303750564
6,8,1253.16918048184
6,9,1235.24695338113
6,10,1215.9848555154
