"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.69390954188627,0.0333204720840424,2,0.891080562504803,0.788072791730459,10318.7063524017,0.0131950777192848,405563.596617194,-111272633,0.888310849225463,-0.531796898381306
