"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.84395853716169,0.0840680019601559,1,0.943991708065923,0.946749928498795,18960.5896820053,0.0156719857005881,460536.964850808,643530615,0.923531897327643,-0.41628474876185
