"x","y","z"
1,1,507.592691148893
1,2,490.53252486403
1,3,414.498500262751
1,4,352.766267599426
1,5,324.54754558995
1,6,328.114961806435
1,7,306.37631884872
1,8,291.190713070381
1,9,245.06197059145
1,10,239.855371032591
1,11,326.918921852408
1,12,272.20478583015
1,13,296.398794574312
1,14,577.016418871967
1,15,1217.40520082394
1,16,590.386684449881
1,17,510.120899206772
1,18,434.356590190397
1,19,359.33856147256
1,20,499.691466437444
2,1,1077.7988323661
2,2,586.744007657493
2,3,501.746943448389
2,4,514.861308227696
2,5,456.049244148635
2,6,351.750986779771
2,7,328.058406654942
2,8,320.4127002336
2,9,263.240495637291
2,10,276.782318186835
2,11,265.638259844951
2,12,282.905352884854
2,13,286.697284192457
2,14,473.418771505699
2,15,562.696473189698
2,16,611.534277043998
2,17,462.783578556882
2,18,374.42398093903
2,19,350.178159848895
2,20,267.639026553442
3,1,761.053815073708
3,2,636.021530084841
3,3,667.908454607118
3,4,540.349012302982
3,5,525.238440475459
3,6,381.223059147125
3,7,363.648327886257
3,8,314.628199567029
3,9,306.721408702697
3,10,300.08731581638
3,11,323.426435008354
3,12,262.080637058918
3,13,274.69273787499
3,14,365.947025582334
3,15,536.240802774948
3,16,544.059326987264
3,17,534.718400671324
3,18,528.056186583735
3,19,306.729296676024
3,20,242.154440422259
4,1,615.684591009005
4,2,625.689622062344
4,3,569.67397111552
4,4,580.240712650176
4,5,485.376144056307
4,6,457.21578013174
4,7,356.522565409702
4,8,347.936516622945
4,9,328.920101715502
4,10,364.637560267147
4,11,312.609067980759
4,12,283.205781850956
4,13,302.133542502717
4,14,694.574063820102
4,15,1174.18898238346
4,16,1579.51387558688
4,17,1203.97656944286
4,18,740.842114958601
4,19,325.11677621819
4,20,226.305961077897
5,1,534.543527786057
5,2,579.497380162482
5,3,666.881774565363
5,4,554.763794661327
5,5,639.863847503181
5,6,414.800462375226
5,7,336.335573278114
5,8,395.277992722328
5,9,428.367786197568
5,10,461.538247879007
5,11,356.02760596657
5,12,309.690425756461
5,13,367.500279361918
5,14,1086.55287369293
5,15,7660.34119865453
5,16,8451.90556771968
5,17,7672.16556295402
5,18,1079.3517412245
5,19,319.89251533355
5,20,225.947789648796
6,1,485.837505651981
6,2,572.391828758979
6,3,510.926497116258
6,4,531.222127079675
6,5,494.710981793425
6,6,374.311597940208
6,7,356.239800586768
6,8,418.930793689255
6,9,742.467605330706
6,10,512.482680717307
6,11,406.147626440038
6,12,331.880120584906
6,13,417.664977441843
6,14,1425.91475972702
6,15,8399.69754856316
6,16,94176.6278926945
6,17,8166.24024769344
6,18,1404.6392881402
6,19,340.167108549054
6,20,213.821823657507
7,1,588.463760344005
7,2,648.566589909641
7,3,587.890653526522
7,4,507.513777870437
7,5,427.854806637257
7,6,365.226546143571
7,7,359.186071690027
7,8,522.611361979664
7,9,551.872156303748
7,10,634.987787745799
7,11,438.799200481469
7,12,293.747574300942
7,13,356.909934196856
7,14,1154.31708142175
7,15,7615.56594640188
7,16,8374.36439668334
7,17,7481.84623572557
7,18,1098.88050203187
7,19,348.436946162543
7,20,256.943781968813
8,1,1221.56234743038
8,2,990.575698070279
8,3,895.175236887928
8,4,660.176555520328
8,5,531.889416437593
8,6,422.124256887221
8,7,384.048085110639
8,8,435.016629463807
8,9,555.207345875509
8,10,638.626469257879
8,11,375.223288567082
8,12,255.079233784204
8,13,292.635060741214
8,14,713.526151258886
8,15,1183.95101271921
8,16,1511.41128741383
8,17,1175.22882549058
8,18,753.919024670984
8,19,323.377764173421
8,20,280.381395079764
9,1,1235.23251166988
9,2,2136.71688053332
9,3,1184.08689836448
9,4,1035.28864969113
9,5,887.605711144818
9,6,589.659310027831
9,7,457.422106171075
9,8,456.613034302548
9,9,559.591716702016
9,10,453.786571846574
9,11,318.826965745095
