"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.97637563985456,0.00868049150140554,3,0.384525167778447,0.517567352380804,11464.8322419818,0.0305200744617805,903463.17394214,-560463507,0.869937160841432,-0.927564963321511
