"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.90296165865906,0.0353967949878704,1,0.462762132167446,0.56327624004525,8003.9687024365,0.0326880943989584,487083.157017276,2115639238,0.901721656902517,-0.915137035207882
