"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.66753010942179,0.010603080608912,3,0.686863958986544,0.767130403934357,9078.17893002506,0.0556326300166074,781130.459656582,-1552185102,0.979130669761369,-0.84336529026578
