"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.45924526024556,0.0350481132785567,1,0.928925606015863,0.972744026533959,4867.56350349263,0.00945530729526199,99904.8670016641,-5023634,0.929683620439913,-0.489130144480844
