"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.39054101424614,0.00893152706329181,1,0.904583611350533,0.836737351590889,3682.35336456946,0.0184189999283248,915076.474103194,370747304,0.979190704848111,-0.758115669163393
