"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.74066834589686,0.00998277201411962,2,0.295292488284054,0.548829706490439,3865.95715030282,0.0317831513506888,435287.617559199,1652856212,0.967006990221696,-1.1645308509497
