"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.97267670005757,0.0613131321037064,3,0.673679759146907,0.717780133780535,4940.64059155346,0.0425296917066884,140692.777625819,-440262837,0.917242207176809,-0.741414047853212
