"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.90296165865906,0.0353967949878704,2,0.47346814363474,0.629972899849986,8003.9687024365,0.0917205407689295,487083.157017276,2115639238,0.861895136116029,-0.968912246946216
