"x","y","z"
1,1,6101.53959353183
1,2,2110.13499479182
1,3,981.397791995848
1,4,704.306387100864
1,5,826.893284586175
1,6,1088.5344376526
1,7,1370.27739448299
1,8,1427.21478629662
1,9,1502.18211777666
1,10,1894.2041553494
1,11,6089.12700135218
1,12,29691.8320001976
1,13,32887.0597173329
1,14,27984.6579799785
1,15,5527.94826539586
1,16,1674.13712829198
1,17,1128.95993811638
1,18,1009.49887329697
1,19,1048.36825635394
1,20,806.748367215678
2,1,2181.32003962746
2,2,1770.44665934637
2,3,911.609156665966
2,4,695.892926413257
2,5,791.32726751851
2,6,1061.3540529195
2,7,1394.75598634334
2,8,1314.84757716215
2,9,1313.03236605108
2,10,2063.92262308977
2,11,7057.91783217516
2,12,26748.1970375692
2,13,162713.503757795
2,14,25460.2088009569
2,15,6460.9993794455
2,16,1840.23275800318
2,17,1123.10789556696
2,18,1008.96648424003
2,19,933.305887263916
2,20,910.56263357922
3,1,1063.15293663296
3,2,951.457038100595
3,3,761.67558907858
3,4,664.334356305611
3,5,756.224828005157
3,6,966.670456064844
3,7,1109.87137134642
3,8,1120.0221595706
3,9,1117.67165844015
3,10,1812.59091167821
3,11,5212.84057717334
3,12,22313.0038656026
3,13,25118.3153297635
3,14,21639.5420279565
3,15,4855.2913860529
3,16,1762.56202602654
3,17,1160.33638660619
3,18,1068.52912163365
3,19,1049.92994082474
3,20,1012.41552156948
4,1,775.66856253916
4,2,748.831360823507
4,3,695.338129710606
4,4,703.271508717036
4,5,765.566485910718
4,6,854.773560621306
4,7,895.209016388341
4,8,898.9014228319
4,9,954.481633789224
4,10,1361.51705175479
4,11,3171.70771835825
4,12,5129.65829118794
4,13,6317.52861898883
4,14,4882.61225267016
4,15,2998.91670568714
4,16,1456.55331637928
4,17,1191.33872134642
4,18,1270.24279461198
4,19,1510.22004796797
4,20,1637.08926695408
5,1,844.761338684429
5,2,794.797878535344
5,3,776.877180312401
5,4,801.853323255957
5,5,834.707843062054
5,6,844.219609329587
5,7,870.597752351241
5,8,857.508657679253
5,9,874.409055076659
5,10,1054.5787879326
5,11,1386.49092193669
5,12,1768.71326047532
5,13,1880.80588434166
5,14,1695.7523643904
5,15,1338.60464607891
5,16,1141.59495028326
5,17,1135.61045903291
5,18,1498.37744970419
5,19,2668.88732336259
5,20,3310.26951168251
6,1,989.711059876264
6,2,872.383686165976
6,3,878.930016294048
6,4,938.243106545108
6,5,906.03398045896
6,6,950.367102816337
6,7,1015.55765554627
6,8,991.464982352828
6,9,909.153593734743
6,10,901.354623048954
6,11,974.735316441546
6,12,1057.64479175116
6,13,1077.78972744614
6,14,1031.30699567991
6,15,949.062401797316
6,16,931.928844888046
6,17,1095.24264283473
6,18,1617.29014184058
6,19,3012.08437798447
6,20,6966.36108840933
7,1,925.545011777511
7,2,966.217981379485
7,3,970.577525777551
7,4,983.856835837876
7,5,992.38285055687
7,6,1040.71726299135
7,7,1153.65099610348
7,8,1098.77650378265
7,9,1021.01697794294
7,10,891.187242425411
7,11,878.921133673741
7,12,911.180239561061
7,13,906.99008529934
7,14,882.995326349165
7,15,841.228942748694
7,16,890.457362155271
7,17,1046.6745737681
7,18,1456.24265951692
7,19,2613.42342311938
7,20,3625.59298939785
8,1,1016.82670120435
8,2,1026.20806205032
8,3,1076.84327158873
8,4,1001.44399115432
8,5,1023.67782984437
8,6,1096.3479338445
8,7,1172.07523047303
8,8,1229.35802887417
8,9,1043.73517697657
8,10,867.34815881183
8,11,831.644726205265
8,12,833.087684020432
8,13,858.40004161875
8,14,775.013589016554
8,15,791.328039071301
8,16,870.522339973246
8,17,973.714281418768
8,18,1222.18410452593
8,19,1522.35934998333
8,20,1627.20018001715
9,1,1054.82210061002
9,2,1146.56708200027
9,3,1047.95992481494
9,4,986.663131237353
9,5,982.006640689985
9,6,1037.28082151629
9,7,1153.27438848227
9,8,1200.09577677366
9,9,971.747215832627
9,10,795.345648830742
9,11,721.981012716688
9,12,747.417945095825
9,13,726.092242474562
9,14,700.89988192502
9,15,718.726251638959
9,16,803.468577269267
9,17,905.538773264742
9,18,925.022632688586
9,19,978.305326681767
9,20,989.607295937657
10,1,1117.0859444921
10,2,1108.62889151837
10,3,999.736350880681
10,4,910.198293962984
10,5,943.90191465523
10,6,980.123597429486
10,7,997.331834981805
10,8,928.98165763187
10,9,831.326932015611
10,10,699.759550847623
10,11,645.433523420674
10,12,641.651936344377
10,13,651.114723320318
10,14,650.849689185039
10,15,696.301955499809
10,16,746.263084017595
10,17,763.567918665602
10,18,776.985985105499
10,19,772.067522711418
10,20,747.965167370929
