"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.89003382165514,0.0709780137125716,1,0.463968250273849,0.713481416536694,15867.5699589527,0.0636872131880314,946612.326125286,703804709,0.909106890642999,-0.868566443573095
