"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.87806775652529,0.0375861383692186,2,0.545571014478535,0.628649274447422,12771.0793235214,0.0441200193795541,824165.603343054,-1841998537,0.92191133646304,-0.886841701302319
