"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.72429851373617,0.0307584280380949,1,0.504691824585258,0.665206664931067,5852.24763129851,0.0472535815273771,608366.945767128,-838252075,0.954477534334824,-1.02731052707853
