"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.82775856422,0.0533740474957434,1,0.636742294450805,0.624635938334168,14507.9953717106,0.0233412979186212,861591.195105731,1066524570,0.922688051146122,-0.803754947320325
