"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.92599318149159,0.0484148270476191,3,0.925671426165171,0.91539993933746,4385.73866009713,0.0103372233984083,40955.7327778384,-678468307,0.939644896788879,-0.522590284841666
