"x","y","z"
1,1,1447.99694602454
1,2,2713.076686047
1,3,828.599139929276
1,4,312.248271098496
1,5,291.900353233545
1,6,468.512875054898
1,7,460.093757416867
1,8,271.526694540654
1,9,246.997785470274
1,10,269.075277275799
1,11,346.814596758661
1,12,835.241269710894
1,13,356.626805854575
1,14,229.167912693853
1,15,291.37710827028
1,16,363.327884431002
1,17,747.928768607607
1,18,777.663720399431
1,19,698.964993985998
1,20,384.749060767398
2,1,1004.4019137593
2,2,895.975203459528
2,3,709.606816870131
2,4,340.829148804282
2,5,289.026020185554
2,6,315.538013846251
2,7,348.586912056564
2,8,298.327695118372
2,9,263.999714360109
2,10,228.029054000265
2,11,323.115899767978
2,12,364.410202822167
2,13,343.183506928308
2,14,326.946904305903
2,15,383.483018577285
2,16,514.830460775213
2,17,752.102559137769
2,18,1706.90877123714
2,19,709.516327120103
2,20,408.558179672778
3,1,426.530183181047
3,2,498.388267559876
3,3,432.408037950183
3,4,342.351609864798
3,5,283.192858744144
3,6,300.438541820092
3,7,289.442651331725
3,8,379.709411660483
3,9,247.105410958137
3,10,238.0236416665
3,11,232.343716067793
3,12,257.424813407913
3,13,291.014529117545
3,14,381.726737174137
3,15,746.778183083913
3,16,685.973613532387
3,17,943.880079129438
3,18,838.930824413668
3,19,786.858800827043
3,20,534.151533960057
4,1,360.625108792543
4,2,430.984464337805
4,3,544.782564407117
4,4,401.462666618491
4,5,286.756272345959
4,6,279.73895865097
4,7,307.801507337228
4,8,260.377422426794
4,9,247.133373861406
4,10,243.485796642972
4,11,249.016271039162
4,12,251.89092631373
4,13,371.121160296319
4,14,458.161739703338
4,15,608.6710311248
4,16,1268.92754753809
4,17,677.603686114435
4,18,626.48527848004
4,19,930.286965910141
4,20,719.088280021969
5,1,405.871539056307
5,2,499.206852980697
5,3,435.668133374709
5,4,368.861393841112
5,5,323.045969702885
5,6,305.305464625575
5,7,318.280051382906
5,8,279.332273659862
5,9,240.359975727784
5,10,249.482069247682
5,11,230.602406482852
5,12,311.463539832595
5,13,342.542567028197
5,14,418.317344048258
5,15,537.556758428754
5,16,577.15891732185
5,17,561.91451031855
5,18,528.658456573629
5,19,663.170173614188
5,20,1577.20788047675
6,1,404.646584614526
6,2,574.818720457314
6,3,411.918955497165
6,4,331.881960855296
6,5,364.821482941488
6,6,341.472602589779
6,7,426.866435369517
6,8,376.382175092793
6,9,265.478204798422
6,10,219.841310696181
6,11,254.87233108192
6,12,351.46296689427
6,13,512.143567069131
6,14,412.524752208242
6,15,408.346719980991
6,16,358.549816455004
6,17,328.50194926639
6,18,359.298246894676
6,19,576.801383350165
6,20,530.398879590871
7,1,292.26948644325
7,2,339.254481501306
7,3,367.74290055969
7,4,341.258129813079
7,5,336.078731262053
7,6,450.051307530726
7,7,383.671388714173
7,8,336.228308663529
7,9,291.962818315508
7,10,263.997326743718
7,11,271.071719609212
7,12,421.498325801658
7,13,439.320293300345
7,14,585.12823911865
7,15,367.249773123152
7,16,258.590496980966
7,17,242.504850346215
7,18,260.662453729076
7,19,272.306393570886
7,20,264.470343282815
8,1,227.843922839785
8,2,283.019596791525
8,3,349.311345026338
8,4,258.986294628125
8,5,321.159993325888
8,6,460.905956080017
8,7,353.013292134938
8,8,314.104623889361
8,9,415.104145509084
8,10,318.209621812188
8,11,298.314003713597
8,12,357.87989212339
8,13,414.809951929742
8,14,356.193222728245
8,15,309.387476128649
8,16,229.528401543908
8,17,202.454294711697
8,18,202.471506654228
8,19,229.591154543236
8,20,259.921544515556
9,1,397.710681170326
9,2,268.352719592772
9,3,227.876900100722
9,4,222.97635162147
9,5,261.17252754076
9,6,315.485157895429
9,7,298.359057298196
9,8,294.198713248159
9,9,342.448989081365
9,10,313.44829131947
9,11,306.349422926993
9,12,401.549783704903
9,13,357.213529634023
9,14,327.649947235889
9,15,290.747704600595
9,16,223.055016617101
9,17,192.882602466909
9,18,212.373837872332
9,19,261.19182764795
9,20,245.93664534896
10,1,273.968331166894
10,2,299.07243880204
10,3,210.821075789869
10,4,204.801724089617
10,5,226.019481602482
10,6,263.863853814031
10,7,273.034634366409
10,8,284.50903463012
10,9,338.393288272523
10,10,328.670951310157
10,11,347.603798547133
10,12,475.733007376221
10,13,503.081879377608
10,14,445.464184512172
10,15,293.353853069112
10,16,233.380234815591
10,17,253.78095954307
10,18,298.206143256152
10,19,327.417054390842
10,20,278.853968118939
11,1,434.000913019921
11,2,275.564666077916
11,3,236.901683683262
11,4,238.066507328678
11,5,241.02458280213
11,6,273.824232142733
11,7,323.618846559448
11,8,304.526728378795
11,9,387.844225806695
11,10,430.947528157683
11,11,358.310667423448
11,12,539.392874813553
11,13,1086.21538474525
11,14,472.315452345999
11,15,260.033839258166
11,16,235.826545664454
11,17,311.513904321393
11,18,556.153682236345
11,19,432.148473737441
11,20,454.434362436866
12,1,318.36742690894
12,2,311.037726225063
12,3,295.687274854776
12,4,325.995278612871
12,5,279.287244186626
12,6,312.55388608052
12,7,324.700298842435
12,8,371.731187231424
