"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.93978001002932,0.192516439028637,1,0.874104347645515,0.784455337362319,18642.4484718535,0.0432073223657137,858529.461861425,1444005210,0.879331316571862,-0.61151069392364
