"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.98962997004601,0.187506553727859,1,0.899635967475038,0.875845028714455,17204.3488992375,0.0555880893496203,620445.275239428,747677786,0.882936345625896,-0.53923402529347
