"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.79757246552882,0.0243490651078669,1,0.369530526491271,0.567045446405585,6560.26973719879,0.0552905647112666,771146.687851541,1491324142,0.907277073303109,-1.11729783756991
