"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.6471258382717,0.000197009940579473,1,0.285825617026729,0.189815800360745,3585.80685193425,-0.00153695598757415,610700.749292585,-1779792975,0.921877317589999,-1.27643870708818
