"x","y","z"
0,0,1067.03306064967
0,1,1227.03384165064
0,2,944.35451267139
0,3,652.477215324624
0,4,448.250895349635
0,5,405.797916651623
0,6,518.032377239946
0,7,691.844149835754
0,8,655.111633077325
0,9,858.448406561387
0,10,1185.88048900197
0,11,894.856902443947
0,12,1079.6940623313
0,13,1489.38568366782
0,14,919.797175627754
0,15,599.100368754714
0,16,438.341663360408
0,17,429.400267538262
0,18,358.569751173252
0,19,308.803156160855
1,0,6149.34235982054
1,1,5786.08716730955
1,2,3144.01061873021
1,3,936.84148062067
1,4,586.841791341116
1,5,505.262806853416
1,6,520.439112996467
1,7,568.824489582179
1,8,690.815488081343
1,9,876.496455231283
1,10,1006.25736271816
1,11,1159.54838525629
1,12,1341.34267284081
1,13,1361.38946109846
1,14,1104.64914438859
1,15,681.770486700888
1,16,488.596489404042
1,17,429.120024076207
1,18,391.431911846882
1,19,390.138609352532
2,0,41663.7533570259
2,1,34212.8635853037
2,2,5728.8453187842
2,3,1358.00042079233
2,4,633.878407301684
2,5,615.692096050742
2,6,578.745501710855
2,7,591.804373012573
2,8,654.507355763899
2,9,773.854036575114
2,10,1081.351709603
2,11,1928.86722245237
2,12,2185.2784879363
2,13,2012.0101760169
2,14,1101.63794701013
2,15,725.873838906565
2,16,552.559190845066
2,17,459.158958139779
2,18,436.288660187779
2,19,411.682641248147
3,0,306624.787327349
3,1,36896.113196519
3,2,7615.71553781572
3,3,1545.03946211199
3,4,712.35621318935
3,5,653.566363362871
3,6,705.652623354755
3,7,756.112075041671
3,8,743.80884975815
3,9,748.18151165116
3,10,1065.99002036854
3,11,2136.55722920997
3,12,4421.1888830068
3,13,2006.25600392953
3,14,1146.8983970177
3,15,694.450807755804
3,16,583.462767472219
3,17,523.547812523479
3,18,448.936368942002
3,19,443.122775395476
4,0,40283.473770913
4,1,32383.751259966
4,2,5912.99978275088
4,3,1453.30289787057
4,4,728.23802281607
4,5,758.66676681773
4,6,796.866254525476
4,7,928.078800135405
4,8,962.919401823964
4,9,706.649483117619
4,10,894.264347998344
4,11,1732.58333796998
4,12,1953.29828757047
4,13,1693.4325493195
4,14,933.690887402984
4,15,686.012816798131
4,16,609.807445724654
4,17,553.867540138937
4,18,508.89558533961
4,19,447.231454440378
5,0,6658.97294742231
5,1,6188.76729189719
5,2,3382.5662625079
5,3,1145.8128377131
5,4,723.269880748041
5,5,696.500787610475
5,6,795.982247270896
5,7,924.464413948488
5,8,731.173054010482
5,9,638.673482123923
5,10,672.193957776172
5,11,832.643128967052
5,12,957.159644821983
5,13,897.747652781638
5,14,765.369935549696
5,15,710.327517904548
5,16,606.716005670449
5,17,584.654054127119
5,18,589.957800398638
5,19,571.083404720319
6,0,1599.29965087999
6,1,1526.91681049383
6,2,1144.05398852734
6,3,794.52196959781
6,4,660.936395373889
6,5,652.821431770403
6,6,675.186064543366
6,7,633.183013447261
6,8,565.685448275691
6,9,491.546921193891
6,10,488.087160917176
6,11,540.282851799563
6,12,584.395241781116
6,13,630.237873316403
6,14,649.488665449282
6,15,587.96865810257
6,16,584.01965565286
6,17,602.023440025508
6,18,601.886033124166
6,19,622.128890473038
7,0,684.450666392461
7,1,704.432662414656
7,2,659.271119938156
7,3,558.090532548619
7,4,534.835852862076
7,5,543.551597269699
7,6,547.340251290629
7,7,525.006276459906
7,8,478.003395172414
7,9,448.528213513306
7,10,433.25230610264
7,11,455.350218811521
7,12,488.609129529618
7,13,536.272708306891
7,14,521.878616741751
7,15,510.885335307277
7,16,500.131679163796
7,17,576.454703961666
7,18,643.737504328026
7,19,548.13043742094
8,0,580.848101691036
8,1,556.046626167912
8,2,510.469248341518
8,3,490.863927880984
8,4,482.114999060479
8,5,506.414389679355
8,6,527.552509384523
8,7,539.562531229972
8,8,499.324061777457
8,9,516.93808452356
8,10,499.828631954208
8,11,482.646664522252
8,12,486.705818338145
8,13,481.145806287752
8,14,496.899542377627
8,15,437.938457558386
8,16,453.398542024841
8,17,543.334481879138
8,18,675.271925134531
8,19,729.93072196101
9,0,493.204193937877
9,1,497.99382639379
9,2,481.039533173023
9,3,452.440532026667
9,4,468.594539779843
9,5,547.732422278181
9,6,542.898241769058
9,7,534.744355770309
9,8,566.873011289225
9,9,606.128848239455
9,10,666.788814729031
9,11,525.510519045279
9,12,476.522042732952
9,13,466.304612427915
9,14,439.220078399004
9,15,434.808373453494
9,16,432.017515829282
9,17,561.372269581822
9,18,746.714374646325
9,19,1090.27439708164
10,0,551.251572845106
10,1,487.479947225161
10,2,465.793698761168
10,3,456.239625654814
10,4,452.143381680853
10,5,490.368385473317
10,6,527.01044277764
10,7,583.090727073872
10,8,655.535435916777
10,9,679.326107830059
10,10,593.549717686837
10,11,561.654334384792
10,12,496.867729160107
10,13,450.417963797479
10,14,453.325947647023
10,15,440.108924878472
10,16,453.54139254162
10,17,558.607559596171
10,18,757.078742112639
10,19,797.313028424625
11,0,517.827133398851
11,1,498.396351102916
11,2,485.086588868764
11,3,452.761054798771
11,4,474.785257622969
11,5,508.831004074395
11,6,602.966946293281
11,7,652.00020245473
11,8,703.259341933976
11,9,676.221423492883
11,10,623.432001889025
11,11,560.538797326493
11,12,535.054445400661
11,13,517.047078144792
11,14,490.137625125545
11,15,486.769834029123
11,16,493.938172777002
11,17,530.164768601781
11,18,559.673581948695
11,19,554.878294772005
12,0,469.518878777144
12,1,484.577313976918
12,2,507.496674498879
12,3,548.194882726292
12,4,596.064085502912
12,5,668.890030938336
12,6,764.048059644109
12,7,902.831025656197
12,8,920.8748310074
12,9,899.558448255264
12,10,742.085194479727
12,11,668.645904461251
