"x","y","z"
0,0,254.606061631216
0,1,286.269451142983
0,2,355.305911501393
0,3,454.77681495249
0,4,762.396320620035
0,5,615.125965297454
0,6,739.632208522628
0,7,489.528862727697
0,8,383.607393481991
0,9,378.46505818255
0,10,305.587140793855
0,11,287.467963336846
0,12,290.55561121541
0,13,262.948406109778
0,14,325.727245069178
0,15,351.890074147056
0,16,527.351104697362
0,17,639.498649762927
0,18,655.957615343765
0,19,527.711624567747
1,0,341.300302986164
1,1,345.187992696181
1,2,363.296534279711
1,3,469.091125126469
1,4,538.167118292626
1,5,637.84981368895
1,6,570.611169927749
1,7,510.315261537941
1,8,417.441420743015
1,9,384.259953456026
1,10,353.651799173774
1,11,319.439849786456
1,12,295.227792939096
1,13,289.108679755994
1,14,301.167757694394
1,15,361.814598958189
1,16,470.606139668329
1,17,646.883187933973
1,18,647.287685160482
1,19,559.925811456486
2,0,470.389204299585
2,1,436.345883456915
2,2,422.076334360726
2,3,453.374102236877
2,4,523.919767934231
2,5,572.090040488469
2,6,568.621788218964
2,7,521.476064651119
2,8,486.817106382963
2,9,440.1984114377
2,10,418.053933388324
2,11,373.624098355638
2,12,330.343476715397
2,13,322.465322884244
2,14,324.21200171135
2,15,361.063164000898
2,16,454.990393129367
2,17,532.795908949562
2,18,563.028243098426
2,19,556.295936283806
3,0,632.012443796087
3,1,540.325586333488
3,2,485.423280461283
3,3,493.537492654824
3,4,546.557708345142
3,5,597.916071921227
3,6,616.720381720073
3,7,640.711413778689
3,8,628.165987495924
3,9,568.829599735254
3,10,482.962303822017
3,11,429.177883777828
3,12,398.822611917295
3,13,378.461687253932
3,14,375.958299887443
3,15,400.055119637371
3,16,470.593797614971
3,17,536.649487445872
3,18,532.55198820228
3,19,498.199478061115
4,0,615.606195053334
4,1,553.537079970625
4,2,535.389471204033
4,3,588.083588762549
4,4,556.111545930993
4,5,537.500933562913
4,6,640.828806681671
4,7,881.296787537614
4,8,791.615052708963
4,9,750.311371746497
4,10,629.734177715333
4,11,550.918500108333
4,12,503.922437999195
4,13,519.008516489969
4,14,462.575010781003
4,15,482.375338650118
4,16,559.495488892472
4,17,633.102605755456
4,18,622.637071354672
4,19,616.209976239003
5,0,453.43046386856
5,1,505.791938864048
5,2,546.605291051328
5,3,600.963831789103
5,4,529.68684318093
5,5,492.756291655866
5,6,602.167620962036
5,7,777.162186798688
5,8,1063.35777386429
5,9,1072.27051691962
5,10,1001.34314165037
5,11,779.385957869651
5,12,786.511085067709
5,13,748.21829631432
5,14,702.323740047061
5,15,684.908684673642
5,16,827.161926767173
5,17,1081.69184552329
5,18,1279.21318243611
5,19,1140.9557324753
6,0,423.49976959419
6,1,488.929478692793
6,2,577.145152749786
