"x","y","z"
0,0,1287.74114203177
0,1,821.90649945557
0,2,871.136282518444
0,3,864.98183639538
0,4,446.419111714922
0,5,330.50941476141
0,6,440.406943610631
0,7,580.329774553124
0,8,803.889658621368
0,9,785.715192375662
0,10,849.206417870293
0,11,1066.95214310461
0,12,1314.99705206786
0,13,2661.5433498321
0,14,1247.88453835624
0,15,537.629735985447
0,16,998.205962293593
0,17,688.56353363152
0,18,797.634937534759
0,19,931.305586478119
1,0,568.156561657441
1,1,858.147654323403
1,2,1842.40032648314
1,3,985.641982225094
1,4,629.916698377486
1,5,350.350856359928
1,6,514.477693263406
1,7,785.889064259456
1,8,1764.6998787017
1,9,1884.45973455879
1,10,2384.53440712434
1,11,1175.71487600889
1,12,1145.6163757602
1,13,1337.30360075965
1,14,868.916646161917
1,15,523.44905478454
1,16,491.513582738111
1,17,688.088656581016
1,18,528.137800629953
1,19,365.116536546434
2,0,674.574309327944
2,1,846.911084301434
2,2,1153.50510051239
2,3,772.563699082745
2,4,460.657438693198
2,5,461.2547132959
2,6,427.88271869687
2,7,699.856152967858
2,8,1937.02995761444
2,9,8291.6531286107
2,10,2311.04848768318
2,11,1742.34689331753
2,12,1960.37274367214
2,13,1515.3770986555
2,14,999.635073706417
2,15,427.950880301195
2,16,367.7687338242
2,17,480.833399032724
2,18,366.118533111739
2,19,292.472168085304
3,0,413.823841398967
3,1,694.149159149761
3,2,824.612912467714
3,3,657.978626372865
3,4,660.875079306533
3,5,653.688420240721
3,6,854.309442244961
3,7,702.929058793358
3,8,1510.52104418232
3,9,1975.37881980941
3,10,2442.08968312338
3,11,11310.6492649548
3,12,12302.5168010366
3,13,11428.1821028789
3,14,1456.48692832618
3,15,516.134915319089
3,16,391.77957278137
3,17,405.48777128049
3,18,458.769790200363
3,19,405.43301799852
4,0,553.815026279072
4,1,654.373853409324
4,2,583.691796555747
4,3,736.975743395132
4,4,1454.7431464701
4,5,1503.8718251909
4,6,1659.15090952309
4,7,1461.63896748381
4,8,867.964601995739
4,9,998.841007245601
4,10,2167.79625889591
4,11,12289.0901816206
4,12,165192.815892132
4,13,12682.6772740425
4,14,2291.09782751107
4,15,602.814335132166
4,16,633.059709188059
4,17,543.904564786456
4,18,570.373060333276
4,19,840.836573635937
5,0,892.860468417973
5,1,608.827746546192
5,2,951.387911260985
5,3,895.196094768368
5,4,946.837947506736
5,5,1845.16842727746
5,6,7099.72236379203
5,7,1767.77577532123
5,8,928.008421650354
5,9,1009.43001001551
5,10,1911.33207386991
5,11,11312.9814985662
5,12,12703.3760916354
5,13,11598.1577860119
5,14,1688.86182513473
5,15,746.351954649126
5,16,625.824174480302
5,17,632.740008378412
5,18,761.677543880531
5,19,585.877193978716
6,0,702.406929229386
6,1,740.806302850162
6,2,805.582157583018
6,3,626.217968830445
6,4,721.22799940429
6,5,1767.54558705873
6,6,2400.86138694421
6,7,2203.91629404309
6,8,1426.30686478733
6,9,1024.936997353
6,10,1140.43608069652
6,11,1902.60244112993
6,12,1984.81007664499
6,13,1616.27180927338
6,14,1149.26715343476
6,15,709.157816448384
6,16,559.649883391687
6,17,827.087454032274
6,18,631.971107948238
6,19,441.921172419034
7,0,626.132434256856
7,1,1006.66395112008
7,2,1044.22744389757
7,3,588.593297769223
7,4,649.684401680255
7,5,1205.64787681454
7,6,1579.09492461413
7,7,4008.46444404499
7,8,1154.23919131879
7,9,709.567852461652
7,10,561.429832016878
7,11,588.69093345094
7,12,713.53798123213
7,13,564.363667953466
7,14,498.969300610913
7,15,507.129805932202
7,16,616.914334575091
7,17,580.180824624161
7,18,677.71344245647
7,19,561.47587423262
8,0,1110.54495354758
8,1,822.410341556044
8,2,720.774087885299
8,3,636.235590859485
8,4,933.947385010336
8,5,1057.5742150528
8,6,1360.4376208475
8,7,1071.43454058186
8,8,969.154737098917
8,9,432.905764512037
8,10,350.56102775355
8,11,386.805937594243
8,12,607.530512700761
8,13,512.411159198599
8,14,562.149990541619
8,15,462.936083451569
8,16,410.88627151505
8,17,405.528967370659
8,18,431.325606145947
8,19,611.921018764694
9,0,638.793732739898
9,1,724.387775321072
9,2,652.127864363863
9,3,724.362766349456
9,4,1282.1075193304
9,5,2811.52251377776
9,6,1236.70621374608
9,7,670.337244688443
9,8,457.273639832998
9,9,375.896402749733
9,10,343.801763311033
9,11,361.583019385508
9,12,633.143042359157
9,13,848.743402504262
9,14,850.944740425144
9,15,566.533602086759
9,16,364.720186378333
9,17,377.136924891554
9,18,333.442760451108
9,19,312.47733762079
10,0,862.264905763334
10,1,690.503404861151
10,2,1214.12531982679
10,3,977.168759975387
10,4,1561.07851434802
10,5,3205.75593855242
10,6,1157.59884079958
10,7,766.18379311536
10,8,500.675837553551
10,9,397.047774216493
10,10,453.940615386672
10,11,498.323153140071
10,12,674.961681646484
10,13,1632.69176675794
10,14,1613.4664787355
10,15,883.664353730418
10,16,393.865895449866
10,17,352.874145229333
10,18,326.275842373669
10,19,359.1830359445
11,0,527.364184726614
11,1,1102.86330642027
11,2,816.008377546933
11,3,1106.1668840229
11,4,1588.45951902458
11,5,1178.26000477283
11,6,886.726322079105
11,7,763.326368669231
11,8,571.551296133361
11,9,418.897955643952
11,10,406.005792364211
11,11,841.868355598856
11,12,1064.76707219149
11,13,1451.80133663566
11,14,2200.15732285772
11,15,824.481915499915
11,16,397.381114770104
11,17,447.97866802268
11,18,608.128753209996
11,19,389.552380340675
12,0,526.558542845993
12,1,645.794940503604
12,2,917.109879208503
12,3,772.94244128996
12,4,757.031025957865
12,5,828.726462998426
12,6,632.622672683336
12,7,458.741021401853
12,8,517.964982241095
12,9,476.65634730539
12,10,574.622323015369
12,11,846.873059863426
12,12,2544.46536010818
12,13,1150.53229187324
12,14,894.438110020314
12,15,698.006842419592
12,16,424.483939261164
12,17,474.058138628515
12,18,588.752335397348
12,19,601.933519032017
13,0,556.975077501417
13,1,1152.39624845724
13,2,651.581143039924
13,3,642.933956176964
13,4,882.378204940374
13,5,683.325145283063
13,6,649.711748735081
13,7,481.088909687118
13,8,424.739034018926
13,9,585.055264897884
13,10,654.849682551906
13,11,1126.85329269509
13,12,1017.81373470564
13,13,996.676564181896
13,14,815.312238169027
13,15,636.064636610403
13,16,664.054453495036
13,17,528.555858149663
13,18,1486.80254723952
13,19,1611.39663230733
14,0,842.100830527278
14,1,897.142709228475
14,2,839.736182395416
14,3,658.416299632786
14,4,1477.96425834682
14,5,1682.08800707578
14,6,1468.08772363805
14,7,663.294446757582
14,8,581.567623437255
14,9,560.196651690621
14,10,915.804080185495
14,11,762.755374532204
14,12,896.849479042285
14,13,764.015665226227
14,14,637.487488828154
14,15,1396.55362343381
14,16,590.612354178814
14,17,657.072259895817
14,18,1654.92406019772
14,19,9523.92831253444
15,0,948.743513439931
15,1,2476.81432098386
15,2,779.157849948545
15,3,616.499131479103
15,4,1623.93650065359
15,5,8473.02844236012
15,6,2003.59701199003
15,7,712.100516941861
15,8,512.668378827678
15,9,524.164424051266
15,10,566.192570841597
15,11,613.294767833551
15,12,650.63081919176
15,13,649.072506665527
15,14,715.097117341518
15,15,543.606370109032
15,16,558.547647759996
15,17,653.431247971268
15,18,1551.76776378492
15,19,2040.29248721241
16,0,875.20845073568
16,1,1054.738514369
16,2,707.400563860208
16,3,532.618666265335
16,4,1463.67188548707
16,5,1653.40155809833
16,6,1500.48965963732
16,7,617.465752213163
16,8,493.951590031836
16,9,507.603205183421
16,10,535.891496872937
16,11,538.625551480776
16,12,808.464213733057
16,13,939.327884165857
16,14,654.606164587306
16,15,474.891147608355
16,16,455.369583184028
16,17,763.802185891582
16,18,701.880287444148
16,19,541.811663070016
17,0,1377.33457979087
17,1,624.421059838563
17,2,506.943234508361
17,3,526.312997847003
17,4,615.434228059177
17,5,640.392308709567
17,6,601.955037598298
17,7,515.481263513086
17,8,454.558925690303
17,9,449.222460963585
17,10,489.211192370298
17,11,1080.94817819752
17,12,761.345844229445
17,13,1542.03737062268
17,14,608.722972665209
17,15,377.091966855537
17,16,443.362706625061
17,17,379.733835014129
17,18,385.06734763611
17,19,378.045531839369
18,0,670.983227957657
18,1,613.86104256774
18,2,650.065591950022
18,3,568.580565468172
18,4,528.255119642063
18,5,475.158100524964
18,6,524.896650679778
18,7,576.584877181716
18,8,529.224435966583
18,9,558.684999914063
18,10,548.801440956382
18,11,546.209867265818
18,12,675.409333521423
18,13,557.6537873617
18,14,517.49002616279
18,15,347.17975036635
18,16,356.300181595749
18,17,320.782958851548
18,18,361.854628049542
18,19,372.787260665052
19,0,422.947389329314
19,1,670.123123919314
19,2,838.909418372048
19,3,1181.85837284996
19,4,582.597154369423
19,5,358.099660873239
19,6,329.693849943838
19,7,493.958523407585
19,8,1362.0895238536
19,9,542.818862716527
19,10,603.408241167818
19,11,393.934600508045
19,12,420.562676338384
19,13,629.234109131354
19,14,281.78650996097
19,15,383.702165482579
19,16,460.397584095341
19,17,328.949144082005
19,18,308.808460123251
19,19,662.746197630143
