"x","y","z"
0,0,179.108567945203
0,1,194.307977933801
0,2,158.073750871428
0,3,151.65069787801
0,4,172.024755222742
0,5,182.521948731311
0,6,220.839859280254
0,7,227.574959465093
0,8,210.26612640831
0,9,207.81533455474
0,10,196.651110741238
0,11,205.268931712802
0,12,231.053716038124
0,13,210.972108927546
0,14,201.052175373752
0,15,199.528039928181
0,16,247.780626955697
0,17,305.517709151367
0,18,383.604076860115
0,19,378.184063569924
1,0,190.375788505751
1,1,185.179079314773
1,2,179.106937408609
1,3,163.933552059584
1,4,169.325213237936
1,5,195.864608984374
1,6,212.172422320971
1,7,228.115471421132
1,8,242.077934824924
1,9,229.199957285252
1,10,220.546540748971
1,11,214.282339750904
1,12,219.284876977826
1,13,220.197822617334
1,14,208.333287814565
1,15,201.782290660884
1,16,246.134407002609
1,17,348.888583272756
1,18,348.429149809984
1,19,411.378737847399
2,0,212.557694356414
2,1,223.3657232426
2,2,206.673427330672
2,3,193.088903031454
2,4,188.470423977129
2,5,207.094617787038
2,6,241.652102532095
2,7,270.352023719382
2,8,270.914812002325
2,9,271.434150747465
2,10,238.050240084675
2,11,238.524738537667
2,12,238.71585514548
2,13,234.433493543434
2,14,208.199535138859
2,15,201.740608864747
2,16,231.861159762929
2,17,267.235639643857
2,18,304.547458022127
2,19,294.787207960555
3,0,299.225962217675
3,1,296.989105757287
3,2,251.064827204648
3,3,223.665399411828
3,4,229.928528002284
3,5,260.224750501986
3,6,295.904271282955
3,7,315.945491335171
3,8,315.315911716816
3,9,286.586209677646
3,10,259.316957710744
3,11,249.617051361419
3,12,269.383239473296
3,13,234.105556747323
3,14,216.894859452899
3,15,212.688298901596
3,16,215.897274548807
3,17,233.445714384391
3,18,248.063906987681
3,19,252.451996306928
4,0,497.599097741213
4,1,390.4708344413
4,2,319.302476866626
4,3,266.140098582852
4,4,307.282002549103
4,5,379.644214703484
4,6,441.313673595335
4,7,422.554672738294
4,8,368.509599152898
4,9,300.544702658808
4,10,265.093708234152
4,11,262.945493645167
4,12,237.271236045677
4,13,220.947353424205
4,14,216.114890349215
4,15,222.882148458772
4,16,229.947800844743
4,17,256.970373315879
4,18,266.918162646644
4,19,259.289844483591
5,0,567.373606230406
5,1,477.934194320356
5,2,344.455688819863
5,3,322.890180334512
5,4,397.637345111047
5,5,626.201919994318
5,6,730.489478750031
5,7,666.999157072221
5,8,432.165693658109
5,9,324.103988663295
5,10,281.262298152274
5,11,249.09205167828
5,12,213.451363818959
5,13,203.610774254289
5,14,212.687562206198
5,15,233.264563809863
5,16,252.491825382617
5,17,290.634449253057
5,18,361.853519999909
5,19,375.942531900332
6,0,496.930606350211
6,1,395.257513369886
6,2,357.185540635494
6,3,374.787155534814
6,4,481.161298179101
6,5,740.776755479442
6,6,1211.44799411773
6,7,784.3662191157
6,8,525.841135788735
6,9,393.022179803682
6,10,314.971795088827
6,11,262.587946964477
6,12,219.245919791627
6,13,201.085474819316
6,14,228.301629124154
6,15,250.416508717997
6,16,283.994208207178
6,17,325.869333268223
6,18,390.58762564144
6,19,620.841248696835
7,0,331.771192146865
7,1,333.880363320369
7,2,348.985269495457
7,3,403.467572154113
7,4,505.47315268599
7,5,717.424600338102
7,6,801.853970908143
7,7,755.748494008958
7,8,614.941532518795
7,9,463.035039921534
7,10,378.935292175105
7,11,307.351169674785
7,12,243.459296645016
7,13,216.177105543278
7,14,232.6864950428
7,15,297.827000370882
7,16,304.068234158651
7,17,316.153865306934
7,18,371.113153812119
7,19,390.809289989876
8,0,280.065756683917
8,1,317.785881938145
8,2,355.255885094153
8,3,398.046961088879
8,4,439.672791886544
8,5,520.871685979869
8,6,589.157614878143
8,7,562.96911374213
8,8,532.618223584768
8,9,483.478759038966
8,10,433.873642565479
8,11,326.610823417414
8,12,275.056609376761
8,13,240.956392048188
8,14,251.531508618703
8,15,281.852413881572
8,16,322.676741668612
8,17,317.699633957004
8,18,308.048358904211
8,19,320.742147103208
9,0,314.146594594778
9,1,347.221701156953
9,2,396.733408587871
9,3,369.848009154331
9,4,373.498169900729
9,5,402.906912403079
9,6,445.442805242786
9,7,491.90830111538
9,8,476.211288866353
9,9,470.086960215561
9,10,410.69050533625
9,11,351.844602743072
9,12,297.538494648079
9,13,274.458252470992
9,14,267.225458750226
9,15,288.040686707651
9,16,328.991667583254
9,17,340.701906865577
9,18,317.190558471365
9,19,260.613126265946
10,0,389.280071246166
10,1,431.970600560267
10,2,369.691808417714
10,3,345.134499501516
10,4,342.421634022344
10,5,350.988173854687
10,6,402.390353351552
10,7,456.092227406539
10,8,495.524126340191
10,9,418.62902101839
10,10,402.689979981917
10,11,370.603287263725
10,12,316.823884833882
10,13,303.793954175309
10,14,311.806746866324
10,15,337.046816364459
10,16,384.142844126257
10,17,433.951025417633
10,18,325.291131055468
10,19,239.289799091881
11,0,575.800792330859
11,1,491.048021881905
11,2,344.048226534644
11,3,298.287193895722
11,4,309.428813584221
11,5,373.15514397127
11,6,369.113033433944
11,7,401.260363939169
11,8,403.119955049892
11,9,383.988139504865
11,10,357.261096934085
11,11,338.413236593654
11,12,338.653858648464
11,13,342.001622662668
11,14,369.326365203239
11,15,436.436471465971
11,16,484.988025464009
11,17,461.894180641378
11,18,336.226756995442
11,19,260.2472803314
12,0,988.481807786417
12,1,487.479779173138
12,2,317.701161886224
12,3,259.412437320881
12,4,298.491918612418
12,5,336.112392341871
12,6,367.629361407437
12,7,371.897575420955
12,8,378.928019474651
12,9,356.606145336909
12,10,322.401326505207
12,11,304.56408356516
12,12,328.118374617301
12,13,380.013380679438
12,14,389.64375886762
12,15,449.739475531256
12,16,576.327266553844
12,17,431.110024859564
12,18,344.171188550669
12,19,275.615596305683
13,0,558.900202796935
13,1,449.107664888887
13,2,285.093777123834
13,3,253.918642151419
13,4,277.066728161549
13,5,330.321825639721
13,6,385.076228702371
13,7,436.029020503854
13,8,426.120828757172
13,9,377.244938250931
13,10,324.995924257864
13,11,292.494898583181
13,12,306.097360150614
13,13,336.755288923364
13,14,343.017573493159
13,15,410.718532568536
13,16,435.05543600155
13,17,417.195829166217
13,18,352.422279842896
13,19,319.230617536601
14,0,372.297864847922
14,1,343.443427122287
14,2,281.375212026988
14,3,266.383983096859
14,4,314.216431315437
14,5,363.688222159478
14,6,442.185482484073
14,7,493.845966638706
14,8,513.975646024416
14,9,430.481450127392
14,10,351.917036294069
14,11,310.855037452952
14,12,293.97377180654
14,13,273.031144400216
14,14,289.286906517427
14,15,339.526045135123
14,16,405.89495934904
14,17,364.927009992803
14,18,336.092291400839
14,19,342.057800942337
15,0,387.328701042229
15,1,344.51587081359
15,2,316.236999293511
15,3,300.205090854243
15,4,308.400710843481
15,5,398.836795796851
15,6,526.466966214669
15,7,577.064621129696
15,8,504.070778796084
15,9,408.467172124387
15,10,362.873524940266
15,11,353.889924969267
15,12,286.219285999495
15,13,249.753398097009
15,14,255.959785470531
15,15,304.368302145259
15,16,358.644747497698
15,17,381.044493769584
15,18,368.775502035577
15,19,338.699372693874
16,0,483.392549725425
16,1,441.229408022565
16,2,361.193208770664
16,3,286.403000140808
16,4,290.928520640135
16,5,341.07801993254
16,6,436.816870848636
16,7,512.909663810565
16,8,467.611649969331
16,9,383.910168577303
16,10,354.536570738119
16,11,351.435494508432
16,12,312.94395019062
16,13,242.700665583298
16,14,245.102334234747
16,15,344.707239076995
16,16,526.06736185839
16,17,751.813562697978
16,18,871.82104933536
16,19,723.457237323371
17,0,800.076401131818
17,1,611.321403572381
17,2,365.700323083694
17,3,266.888544090415
17,4,243.491491765601
17,5,271.671891439318
17,6,314.474358816668
17,7,349.807719765026
17,8,374.88464412213
17,9,358.000911972916
17,10,371.915345534433
17,11,392.780195433755
17,12,324.653945611617
17,13,253.966566555444
17,14,255.10910440488
17,15,478.161661281282
17,16,1671.53555839784
17,17,3097.84258837653
17,18,4308.9664750135
17,19,3618.81719158475
18,0,1276.69591680356
18,1,664.918287134613
18,2,408.752672416955
18,3,275.382712001483
18,4,232.681496749058
18,5,232.178061484601
18,6,237.483454319455
18,7,248.753804904784
18,8,274.43431968941
18,9,337.882443761639
18,10,472.224064379357
18,11,461.565031135996
18,12,386.448467241954
18,13,257.399577713976
18,14,266.076618118919
18,15,637.0843683436
18,16,3018.98717657773
18,17,16702.1397365565
18,18,19804.8261790045
18,19,20615.5736236872
19,0,758.763087759877
19,1,706.132821005664
19,2,468.881744234359
19,3,270.243664247569
19,4,248.035126319546
19,5,244.509852516634
19,6,199.310102803604
19,7,197.342746476557
19,8,231.774708750498
19,9,307.799332920534
19,10,481.495985815469
19,11,772.296786984416
19,12,393.758590363655
19,13,226.56854240287
19,14,246.993487327308
19,15,611.391555786502
19,16,3149.107400743
19,17,20021.7453406934
19,18,134875.159811179
19,19,22925.0137006146
