"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.86626782917479,0.00248087129734076,2,0.39027215806466,0.363168044646203,8137.03794765967,0.00200260328594897,671430.583937634,2132961400,0.944946948810001,-1.00803384164358
