"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.92564904428716,0.0544475171634093,2,0.600979396700761,0.731580303730253,7017.60285489108,0.0803119132490207,303263.828149096,779308547,0.911696595672456,-0.833111514604449
