"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.99746733433541,0.0715027837073799,1,0.636315361337741,0.615487428736179,19809.7230920924,0.0212215046772696,798866.904529573,735662037,0.871913751227656,-0.697157193408457
