"x","y","z"
1,1,54.7527348821438
1,2,44.7709197145499
1,3,41.2192749969023
1,4,49.248636895252
1,5,69.4757892440194
1,6,93.6333722597923
1,7,109.882296406021
1,8,106.089190276066
1,9,92.1060002226115
1,10,77.80576102488
1,11,63.2976957574873
1,12,55.1193014409314
1,13,82.4490089436648
1,14,168.782033654264
1,15,335.10720938148
1,16,398.897010698997
1,17,549.06410093502
1,18,340.658080200801
1,19,247.996125471814
1,20,217.747320042702
2,1,69.3486256772611
2,2,69.7956468325168
2,3,69.5744965117678
2,4,89.2861692185816
2,5,133.636491140736
2,6,192.34692022624
2,7,221.106513405771
2,8,211.271925755207
2,9,166.383684974262
2,10,120.918072520251
2,11,81.0999825444351
2,12,64.5924202144593
2,13,81.5634766474113
2,14,144.22837103843
2,15,217.575585418253
2,16,309.950343210857
2,17,313.110634208669
2,18,284.128989682745
2,19,229.564938119646
2,20,271.807546461899
3,1,125.082234769208
3,2,117.90687247105
3,3,132.496424746431
3,4,213.488567335633
3,5,377.630371811108
3,6,562.550688712935
3,7,688.190739434409
3,8,632.276879695966
3,9,470.212708288095
3,10,278.64647201356
3,11,143.565770539271
3,12,83.5890858258916
3,13,76.9161831858386
3,14,100.331013521385
3,15,139.872762678359
3,16,166.990029151319
3,17,181.098072706884
3,18,178.884671348921
3,19,186.862594081315
3,20,186.847717685515
4,1,189.130216872277
4,2,167.344237174196
4,3,244.530095583167
4,4,559.839219038107
4,5,1164.24860353979
4,6,1978.10026156224
4,7,2424.38503125693
4,8,2252.13251211022
4,9,1482.40363685572
4,10,741.000831887311
4,11,272.993143323699
4,12,115.371137058298
4,13,82.8200647000813
4,14,85.3203513025133
4,15,92.6995403300077
4,16,100.84858282317
4,17,107.209975651606
4,18,119.207877830859
4,19,128.139764133829
4,20,119.287423117443
5,1,160.138302640744
5,2,199.26957571728
5,3,395.192065479772
5,4,1146.75045001979
5,5,3497.98139503055
5,6,6470.16389240476
5,7,8799.1784901319
5,8,7345.84400746153
5,9,4381.11790501699
5,10,1472.03691709241
5,11,453.940922057241
5,12,166.403301489277
5,13,106.557711922967
5,14,96.4189062294786
5,15,87.7699523393954
5,16,79.9027931808506
5,17,79.4356583209707
5,18,85.0047918743555
5,19,82.5172398838714
5,20,80.0771374066739
6,1,121.587103098041
6,2,193.583606045022
6,3,509.240934309537
6,4,1819.8242978603
6,5,6220.93519131944
6,6,19965.8886097569
6,7,24742.017657242
6,8,22289.6481233488
6,9,7294.11225972623
6,10,2197.34343662032
6,11,610.571437077231
6,12,223.593102859623
6,13,152.572022006795
6,14,130.308912192233
6,15,109.627578859116
6,16,85.8802882382113
6,17,72.6351069766608
6,18,64.8632477856561
6,19,56.2802231842031
6,20,48.3596783593065
7,1,93.2327938028225
7,2,176.464960851591
7,3,547.105181011327
7,4,2055.86749777945
7,5,7850.36212461546
7,6,23480.88989414
7,7,74576.5220970155
7,8,24542.8077136652
7,9,8666.90074140741
7,10,2349.79605244414
7,11,654.405433675881
7,12,268.691064777657
7,13,203.017031756463
7,14,179.512800533654
7,15,134.829274020455
7,16,101.571655816203
7,17,77.4216160971091
7,18,55.8013834854414
7,19,42.7670893616875
7,20,35.2451987334079
8,1,80.3649995559506
8,2,150.862297700893
8,3,475.040654215781
8,4,1760.20754764075
8,5,6034.1044583475
8,6,19296.677132928
8,7,23178.9295173033
8,8,19549.248913027
8,9,6300.30360390824
8,10,1896.68056920261
8,11,556.724003870826
8,12,259.867687947938
8,13,232.113973904199
8,14,179.177926576999
8,15,139.503569135704
8,16,114.127923008286
8,17,78.3808150134805
8,18,53.7504501103278
8,19,40.0716136784363
8,20,34.106806166969
9,1,72.8697128466344
9,2,131.144071899134
9,3,347.143472335966
9,4,1085.37595898069
9,5,3301.57706918937
9,6,5875.36310729418
9,7,7529.11070897035
9,8,5946.14526594509
9,9,3343.5289539425
9,10,1105.59947525316
9,11,380.499123663036
9,12,206.78594144438
9,13,168.110888821628
9,14,146.678624797045
9,15,115.035778027062
9,16,91.1040500680124
9,17,71.0580378512842
9,18,50.5891566102972
9,19,43.6393964964201
9,20,40.2041099996696
10,1,94.3444641103373
10,2,138.552278526218
10,3,250.052474195165
10,4,547.23664354293
10,5,1065.26192978143
10,6,1652.35021030377
10,7,1894.99121529919
10,8,1638.69669229387
10,9,1036.42373495624
10,10,512.029552660497
10,11,222.919668998709
10,12,135.478345390432
10,13,113.805830758416
10,14,98.3267292644153
10,15,82.0999293817063
10,16,67.4970537470351
10,17,55.2377165471013
10,18,45.2928691501972
10,19,42.43370632435
10,20,51.3818871244383
11,1,134.098481201624
11,2,188.018939750138
11,3,240.138574404204
11,4,298.144027137244
11,5,357.417577498389
11,6,434.032423224703
11,7,465.285372273738
11,8,420.724129322089
