"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.84571708376579,0.0220268881225001,2,0.529846609626097,0.580775575765323,14095.0657958349,0.0251526133397317,996653.301802715,1258849817,0.908831495552502,-0.818660105092418
