"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.74066834589686,0.00998277201411962,1,0.436290549942462,0.459827519371639,3865.95715030282,0.0138393651336332,435287.617559199,-279732002,0.96484537289793,-1.08974366165141
