"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.86911891154688,0.0267205133184503,1,0.270847039286307,0.602623343705598,1798.19873567661,0.0844416400782992,280768.872736661,-532838750,0.968838363613511,-1.46807687115053
