"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.53926290993415,0.034368795635025,1,0.912160534376756,0.910288747511313,4850.10315149649,0.0248565289006001,272723.112804818,554696235,0.940224898781086,-0.65558542541881
