"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.71942332340674,0.0299771256346638,2,0.632358897734798,0.76505840167964,9622.01057062367,0.0798137095113585,737759.602940931,-1253759838,0.919043354988215,-0.812821297350758
