"x","y","z"
1,1,199.310912912774
1,2,198.766213950402
1,3,275.508189434976
1,4,361.813380253223
1,5,743.349749898303
1,6,1937.79362898392
1,7,655.189169137253
1,8,315.901810295687
1,9,262.166051115668
1,10,349.087404009646
1,11,380.828181407847
1,12,308.091383221948
1,13,273.696594554199
1,14,274.55092770558
1,15,328.801364326919
1,16,539.606245165867
1,17,373.829275437999
1,18,283.93512327644
1,19,239.807479430582
1,20,167.566958999877
2,1,175.692255325574
2,2,217.663911967447
2,3,246.06204218777
2,4,315.066796184747
2,5,604.233346059021
2,6,622.594934040732
2,7,595.748468582148
2,8,325.658939181843
2,9,364.002370280093
2,10,343.536691332218
2,11,545.977759529251
2,12,321.603867699106
2,13,253.86348028753
2,14,247.313688189152
2,15,377.205466685549
2,16,481.064730432984
2,17,618.653594818585
2,18,316.788390315945
2,19,257.944435585813
2,20,279.922575465598
3,1,258.633210546636
3,2,269.534020961336
3,3,247.084314853399
3,4,258.877724729761
3,5,288.121108903235
3,6,331.929337116871
3,7,296.737294757096
3,8,308.385422932621
3,9,279.910330685412
3,10,325.182028888739
3,11,323.925370782712
3,12,325.96100898336
3,13,252.39084320131
3,14,236.10013027421
3,15,338.383195635219
3,16,704.653523162603
3,17,453.478530155395
3,18,379.032207060501
3,19,321.66693040216
3,20,384.270545856281
4,1,398.789864723567
4,2,295.74778571605
4,3,254.471329062929
4,4,248.79055302162
4,5,254.415438362015
4,6,284.002124083599
4,7,256.444677816283
4,8,222.62931177916
4,9,214.369394959322
4,10,232.430548225349
4,11,280.461000311626
4,12,327.576663228272
4,13,305.586037550986
4,14,231.689336883489
4,15,295.203857001825
4,16,374.756938845941
4,17,444.530250986812
4,18,439.174885418397
4,19,444.369003225467
4,20,394.123300526728
5,1,322.472266172802
5,2,343.234184498744
5,3,324.188850383801
5,4,316.473035353546
5,5,319.629493621203
5,6,315.210479173945
5,7,255.441416705184
5,8,199.491019496287
5,9,177.225926670455
5,10,212.421625238509
5,11,265.525896795758
5,12,350.028925750906
5,13,285.618486855765
5,14,228.924310380782
5,15,227.778935551943
5,16,299.244381875239
5,17,397.380550534236
5,18,519.89913380843
5,19,543.244191362512
5,20,818.144803424298
6,1,604.293896051823
6,2,831.556604806656
6,3,913.174733447202
6,4,793.339702715709
6,5,628.25399562255
6,6,419.369626236042
6,7,258.291574255449
6,8,199.960369407546
6,9,203.231641353822
6,10,193.59807680266
6,11,239.668289754066
6,12,260.372383122409
6,13,266.061209354641
6,14,243.499282234649
6,15,271.421013422038
6,16,378.692212825363
6,17,469.343663858027
6,18,564.19180129134
6,19,768.487813756402
6,20,534.04726036996
7,1,2368.12304221315
7,2,3973.99957160281
7,3,5367.21572931523
7,4,3973.84337080354
7,5,2188.66768127095
7,6,649.754196801541
7,7,316.337110673969
7,8,225.782626722302
7,9,204.891195306742
7,10,205.305933082355
7,11,227.372569923319
7,12,243.030127583337
7,13,236.644642298045
7,14,293.072803181966
7,15,369.362084349812
7,16,669.4543131119
7,17,733.650027518695
7,18,781.829325560338
7,19,470.757950946143
7,20,385.0813478761
8,1,4411.81607301403
8,2,26078.1653574427
8,3,29263.2848064328
8,4,25834.7462441338
8,5,3984.95273586457
8,6,946.452651275662
8,7,363.175966113954
8,8,287.980738299912
8,9,281.082793514446
8,10,258.468469220005
8,11,279.874033814482
8,12,280.372827643056
8,13,274.308570575047
8,14,328.277222801524
8,15,518.711238403316
8,16,730.157445954937
8,17,1674.34793148991
8,18,713.716569056655
8,19,428.849319330295
8,20,278.340986990711
9,1,6044.57909421828
9,2,29148.9559673067
9,3,237433.480636208
9,4,28413.6575774188
9,5,5343.55593964523
9,6,995.459045379533
9,7,412.545711196632
9,8,322.004285574282
9,9,346.947711509524
9,10,383.125376888946
9,11,349.371483046924
9,12,290.5800967008
9,13,378.892834068905
9,14,343.494841769796
9,15,426.41018868631
9,16,743.904745092149
9,17,843.797570061193
9,18,879.75459390721
9,19,559.522974087053
9,20,399.735992649095
10,1,4472.44935819263
10,2,25238.8683068526
10,3,28610.9544093848
10,4,25119.3154939426
10,5,3983.79078456909
10,6,848.597850457743
10,7,520.772325150791
10,8,321.066857392537
10,9,365.015911526362
10,10,562.732287398507
10,11,407.300301954026
10,12,323.911708996409
10,13,300.349653548172
10,14,317.574336939602
10,15,363.502249954754
10,16,548.62054842721
10,17,1252.83226221848
10,18,1367.40328725853
10,19,1207.53262479969
10,20,705.152452364299
11,1,2487.84852404046
11,2,4098.46501414407
11,3,5388.966238643
11,4,4058.06600407781
11,5,2147.75721274873
11,6,590.950676394918
11,7,327.067622539654
11,8,352.345803187822
11,9,432.18559627022
11,10,520.144356790505
11,11,487.323358844857
11,12,414.681556332431
11,13,321.376476903855
11,14,314.770833110713
11,15,372.279636464828
11,16,587.38092290852
11,17,1315.00233151825
11,18,3903.43582740347
11,19,1280.30391676035
11,20,604.433435245407
12,1,774.283846203517
12,2,1112.47522459925
12,3,1023.65699717574
12,4,852.485409532151
12,5,576.400549832539
12,6,357.489365996013
12,7,283.045641647401
12,8,355.722654703897
12,9,690.665297770014
12,10,906.5915447226
12,11,795.170132520087
12,12,450.110026301618
12,13,350.785252592977
12,14,431.539444957808
12,15,379.165009426979
12,16,524.384927424743
12,17,1167.74906963939
12,18,1269.17335633007
12,19,1107.66325424055
12,20,444.101594529902
13,1,524.323292272515
13,2,475.328156753248
13,3,409.864553839128
13,4,354.824492300613
13,5,298.165031406511
13,6,325.030243301268
13,7,355.643946705924
13,8,419.233660439321
13,9,777.250555505432
13,10,1854.16003948596
13,11,924.264617855695
13,12,544.83905128762
13,13,422.014303429562
13,14,374.115578080814
13,15,441.909878067152
13,16,472.267238928077
13,17,539.404241636056
13,18,549.38204111464
13,19,443.128884246023
13,20,344.876296630279
14,1,282.913399627803
14,2,314.528800579821
14,3,355.63347409052
14,4,322.323153831578
14,5,317.936008731611
14,6,318.109514332143
14,7,446.223971338383
14,8,529.994515382081
14,9,815.929907351872
14,10,926.482075084642
14,11,915.163798322085
14,12,832.170152817312
14,13,422.850434393248
14,14,326.635046326392
14,15,352.049555252109
14,16,579.982354800789
14,17,366.283424176309
14,18,316.648798708831
14,19,353.167397486364
14,20,238.243449938993
15,1,254.678260449325
15,2,258.613056616869
15,3,326.517868194331
15,4,477.193843382214
15,5,330.802038104532
15,6,381.239976328913
15,7,436.925990419946
15,8,698.275446284683
15,9,749.419788963366
15,10,835.781810000457
15,11,849.81388515787
15,12,554.372458122452
15,13,462.538290309001
15,14,287.016086793032
15,15,300.544267354165
15,16,310.801376450729
15,17,290.853932252397
15,18,248.826735796412
15,19,213.091207081681
15,20,186.725121972151
16,1,285.003345642654
16,2,243.556995769948
16,3,279.477355364419
16,4,345.646853151494
16,5,332.370610284536
16,6,301.24283739219
16,7,375.69969690458
16,8,432.419192811161
16,9,670.820403627198
16,10,1324.1317561853
16,11,651.658586030737
16,12,456.050765472796
16,13,334.204678602628
16,14,282.486560611403
16,15,275.030884238488
16,16,236.941049649926
16,17,219.334499299133
16,18,217.03922877333
16,19,211.064380129876
16,20,189.632556572062
17,1,291.328065995627
17,2,246.567575386218
17,3,258.924435117872
17,4,263.395882340826
17,5,289.018519539464
17,6,248.21394767641
17,7,262.376364792395
17,8,303.429161821346
17,9,502.732986705904
17,10,599.558034486217
17,11,557.717513412348
17,12,364.355917845065
17,13,320.967177673779
17,14,338.916360962312
17,15,278.926757808898
17,16,231.245473080172
17,17,195.790376256979
17,18,236.655256512562
17,19,333.643108190739
17,20,216.923245491045
18,1,291.776164350641
18,2,293.517656600134
18,3,303.32552827552
18,4,352.874666899473
18,5,265.141749989184
18,6,238.170556820057
18,7,232.348030507421
18,8,265.937760407349
18,9,285.122496878167
