"alphalocalization","diffusion","diffusionsteps","distance","entropy","growthrate","moran","population","replication","rsquared","slope"
1.83834332806479,0.11664385401542,1,0.684496019652118,0.752437716234073,6788.00757373053,0.0609845303827565,410089.940458099,-726696324,0.934013145349151,-0.786823470347615
